"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"ISR","LF","MEN","THND_PER","Q","2015-Q3",2041.622,
"ISR","LF","MEN","THND_PER","Q","2015-Q4",2046.328,
"ISR","LF","MEN","THND_PER","Q","2016-Q1",2046.983,
"ISR","LF","MEN","THND_PER","Q","2016-Q2",2064.833,
"ISR","LF","MEN","THND_PER","Q","2016-Q3",2083.722,
"ISR","LF","MEN","THND_PER","Q","2016-Q4",2080.373,
"ISR","LF","MEN","THND_PER","Q","2017-Q1",2091.054,
"ISR","LF","MEN","THND_PER","Q","2017-Q2",2110.8,
"ISR","LF","MEN","THND_PER","Q","2017-Q3",2110.94,
"ISR","LF","MEN","THND_PER","Q","2017-Q4",2115.484,
"ISR","LF","MEN","THND_PER","Q","2018-Q1",2113.913,
"ISR","LF","MEN","THND_PER","Q","2018-Q2",2120.9,
"ISR","LF","MEN","THND_PER","Q","2018-Q3",2124.145,
"ISR","LF","MEN","THND_PER","Q","2018-Q4",2134.938,
"ISR","LF","MEN","THND_PER","Q","2019-Q1",2154.301,
"ISR","LF","MEN","THND_PER","Q","2019-Q2",2154.924,
"ISR","LF","MEN","THND_PER","Q","2019-Q3",2146.583,
"ISR","LF","MEN","THND_PER","Q","2019-Q4",2143.036,
"ISR","LF","MEN","THND_PER","Q","2020-Q1",2145.218,
"ISR","LF","MEN","THND_PER","Q","2020-Q2",2129.994,
"ISR","LF","MEN","THND_PER","Q","2020-Q3",2117.473,
"ISR","LF","MEN","THND_PER","Q","2020-Q4",2105.835,
"ISR","LF","MEN","THND_PER","Q","2021-Q1",2100.037,
"ISR","LF","MEN","THND_PER","Q","2021-Q2",2122.754,
"ISR","LF","MEN","THND_PER","Q","2021-Q3",2167.243,
"GBR","LF","MEN","THND_PER","A","1955",0,
"GBR","LF","MEN","THND_PER","A","1956",15676,
"GBR","LF","MEN","THND_PER","A","1957",15768,
"GBR","LF","MEN","THND_PER","A","1958",15789,
"GBR","LF","MEN","THND_PER","A","1959",15843,
"GBR","LF","MEN","THND_PER","A","1960",15984,
"GBR","LF","MEN","THND_PER","A","1961",16108,
"GBR","LF","MEN","THND_PER","A","1962",16290,
"GBR","LF","MEN","THND_PER","A","1963",16364,
"GBR","LF","MEN","THND_PER","A","1964",16368,
"GBR","LF","MEN","THND_PER","A","1965",16421,
"GBR","LF","MEN","THND_PER","A","1966",16381,
"GBR","LF","MEN","THND_PER","A","1967",16303,
"GBR","LF","MEN","THND_PER","A","1968",16179,
"GBR","LF","MEN","THND_PER","A","1969",16115,
"GBR","LF","MEN","THND_PER","A","1970",16012,
"GBR","LF","MEN","THND_PER","A","1971",15951,
"GBR","LF","MEN","THND_PER","A","1972",15891,
"GBR","LF","MEN","THND_PER","A","1973",15908,
"GBR","LF","MEN","THND_PER","A","1974",15746,
"GBR","LF","MEN","THND_PER","A","1975",15848,
"GBR","LF","MEN","THND_PER","A","1976",15949,
"GBR","LF","MEN","THND_PER","A","1977",15911,
"GBR","LF","MEN","THND_PER","A","1978",15918,
"GBR","LF","MEN","THND_PER","A","1979",15925,
"GBR","LF","MEN","THND_PER","A","1980",16013,
"GBR","LF","MEN","THND_PER","A","1981",16031,
"GBR","LF","MEN","THND_PER","A","1982",15948,
"GBR","LF","MEN","THND_PER","A","1983",15798,
"GBR","LF","MEN","THND_PER","A","1984",15842,
"GBR","LF","MEN","THND_PER","A","1985",15953,
"GBR","LF","MEN","THND_PER","A","1986",15812,
"GBR","LF","MEN","THND_PER","A","1987",15953,
"GBR","LF","MEN","THND_PER","A","1988",16156,
"GBR","LF","MEN","THND_PER","A","1989",16298,
"GBR","LF","MEN","THND_PER","A","1990",16372,
"GBR","LF","MEN","THND_PER","A","1991",16052,"B"
"GBR","LF","MEN","THND_PER","A","1992",15778,
"GBR","LF","MEN","THND_PER","A","1993",15566,
"GBR","LF","MEN","THND_PER","A","1994",15500,
"GBR","LF","MEN","THND_PER","A","1995",15437,
"GBR","LF","MEN","THND_PER","A","1996",15421,
"GBR","LF","MEN","THND_PER","A","1997",15411,
"GBR","LF","MEN","THND_PER","A","1998",15353,
"GBR","LF","MEN","THND_PER","A","1999",15447,"B"
"GBR","LF","MEN","THND_PER","A","2000",15852.73,
"GBR","LF","MEN","THND_PER","A","2001",15921.76,
"GBR","LF","MEN","THND_PER","A","2002",16024.03,
"GBR","LF","MEN","THND_PER","A","2003",16167.84,
"GBR","LF","MEN","THND_PER","A","2004",16244.82,
"GBR","LF","MEN","THND_PER","A","2005",16407.59,
"GBR","LF","MEN","THND_PER","A","2006",16648.61,
"GBR","LF","MEN","THND_PER","A","2007",16795.55,
"GBR","LF","MEN","THND_PER","A","2008",16993.48,
"GBR","LF","MEN","THND_PER","A","2009",16992.16,
"GBR","LF","MEN","THND_PER","A","2010",17054.32,
"GBR","LF","MEN","THND_PER","A","2011",17156.34,
"GBR","LF","MEN","THND_PER","A","2012",17308.96,
"GBR","LF","MEN","THND_PER","A","2013",17390.52,
"GBR","LF","MEN","THND_PER","A","2014",17484.55,
"GBR","LF","MEN","THND_PER","A","2015",17630.49,
"GBR","LF","MEN","THND_PER","A","2016",17786.33,
"GBR","LF","MEN","THND_PER","A","2017",17797.54,
"GBR","LF","MEN","THND_PER","A","2018",17937.71,
"GBR","LF","MEN","THND_PER","A","2019",18010.33,
"GBR","LF","MEN","THND_PER","A","2020",17877.03,
"IRL","LF","TOT","THND_PER","A","1956",1179,
"IRL","LF","TOT","THND_PER","A","1957",1153,
"IRL","LF","TOT","THND_PER","A","1958",1133,
"IRL","LF","TOT","THND_PER","A","1959",1120,
"IRL","LF","TOT","THND_PER","A","1960",1109,
"IRL","LF","TOT","THND_PER","A","1961",1112.1,
"IRL","LF","TOT","THND_PER","A","1962",1106,
"IRL","LF","TOT","THND_PER","A","1963",1114,
"IRL","LF","TOT","THND_PER","A","1964",1116,
"IRL","LF","TOT","THND_PER","A","1965",1112,
"IRL","LF","TOT","THND_PER","A","1966",1124.1,
"IRL","LF","TOT","THND_PER","A","1967",1108,
"IRL","LF","TOT","THND_PER","A","1968",1115,
"IRL","LF","TOT","THND_PER","A","1969",1114,
"IRL","LF","TOT","THND_PER","A","1970",1110,
"IRL","LF","TOT","THND_PER","A","1971",1133.1,
"IRL","LF","TOT","THND_PER","A","1972",1111,
"IRL","LF","TOT","THND_PER","A","1973",1121,
"IRL","LF","TOT","THND_PER","A","1974",1132,
"IRL","LF","TOT","THND_PER","A","1975",1170.8,
"IRL","LF","TOT","THND_PER","A","1976",1155,
"IRL","LF","TOT","THND_PER","A","1977",1187.4,
"IRL","LF","TOT","THND_PER","A","1978",1194,
"IRL","LF","TOT","THND_PER","A","1979",1235,
"IRL","LF","TOT","THND_PER","A","1980",1232,
"IRL","LF","TOT","THND_PER","A","1981",1271,
"IRL","LF","TOT","THND_PER","A","1982",1281,
"IRL","LF","TOT","THND_PER","A","1983",1307.4,
"IRL","LF","TOT","THND_PER","A","1984",1306.8,
"IRL","LF","TOT","THND_PER","A","1985",1314,
"IRL","LF","TOT","THND_PER","A","1986",1318,
"IRL","LF","TOT","THND_PER","A","1987",1323.9,
"IRL","LF","TOT","THND_PER","A","1988",1314.7,
"IRL","LF","TOT","THND_PER","A","1989",1295.3,
"IRL","LF","TOT","THND_PER","A","1990",1322.9,
"IRL","LF","TOT","THND_PER","A","1991",1345.3,
"IRL","LF","TOT","THND_PER","A","1992",1361.6,
"IRL","LF","TOT","THND_PER","A","1993",1393.8,
"IRL","LF","TOT","THND_PER","A","1994",1424,
"IRL","LF","TOT","THND_PER","A","1995",1449.6,
"IRL","LF","TOT","THND_PER","A","1996",1498.1,
"IRL","LF","TOT","THND_PER","A","1997",1530.7,"B"
"IRL","LF","TOT","THND_PER","A","1998",1645.3,
"IRL","LF","TOT","THND_PER","A","1999",1710.425,
"IRL","LF","TOT","THND_PER","A","2000",1768.625,
"IRL","LF","TOT","THND_PER","A","2001",1816.425,
"IRL","LF","TOT","THND_PER","A","2002",1859.625,
"IRL","LF","TOT","THND_PER","A","2003",1900.55,
"IRL","LF","TOT","THND_PER","A","2004",1953.55,"B"
"IRL","LF","TOT","THND_PER","A","2005",2040.575,
"IRL","LF","TOT","THND_PER","A","2006",2138.025,"B"
"IRL","LF","TOT","THND_PER","A","2007",2337.725,
"IRL","LF","TOT","THND_PER","A","2008",2358.65,
"IRL","LF","TOT","THND_PER","A","2009",2305.925,
"IRL","LF","TOT","THND_PER","A","2010",2252.85,
"IRL","LF","TOT","THND_PER","A","2011",2230.8,
"IRL","LF","TOT","THND_PER","A","2012",2224.05,
"IRL","LF","TOT","THND_PER","A","2013",2246.325,
"IRL","LF","TOT","THND_PER","A","2014",2256.275,
"IRL","LF","TOT","THND_PER","A","2015",2283.15,
"IRL","LF","TOT","THND_PER","A","2016",2326.975,
"IRL","LF","TOT","THND_PER","A","2017",2351.8,"B"
"IRL","LF","TOT","THND_PER","A","2018",2394.75,
"IRL","LF","TOT","THND_PER","A","2019",2443.275,
"IRL","LF","TOT","THND_PER","A","2020",2430.75,"B"
"AUS","LF","MEN","THND_PER","A","1964",3257.816,
"AUS","LF","MEN","THND_PER","A","1965",3377.332,
"AUS","LF","MEN","THND_PER","A","1966",3398.466,
"AUS","LF","MEN","THND_PER","A","1967",3457.312,
"AUS","LF","MEN","THND_PER","A","1968",3515.313,
"AUS","LF","MEN","THND_PER","A","1969",3590.067,
"AUS","LF","MEN","THND_PER","A","1970",3683.077,
"AUS","LF","MEN","THND_PER","A","1971",3756.893,
"AUS","LF","MEN","THND_PER","A","1972",3833.587,
"AUS","LF","MEN","THND_PER","A","1973",3889.093,
"AUS","LF","MEN","THND_PER","A","1974",3944.772,
"AUS","LF","MEN","THND_PER","A","1975",3982.028,
"AUS","LF","MEN","THND_PER","A","1976",4020.54,
"AUS","LF","MEN","THND_PER","A","1977",4065.829,"B"
"AUS","LF","MEN","THND_PER","A","1978",4102.175,
"AUS","LF","MEN","THND_PER","A","1979",4142.804,
"AUS","LF","MEN","THND_PER","A","1980",4209.812,
"AUS","LF","MEN","THND_PER","A","1981",4275.431,
"AUS","LF","MEN","THND_PER","A","1982",4333.188,
"AUS","LF","MEN","THND_PER","A","1983",4370.266,
"AUS","LF","MEN","THND_PER","A","1984",4424.899,
"AUS","LF","MEN","THND_PER","A","1985",4480.441,
"AUS","LF","MEN","THND_PER","A","1986",4582.996,
"AUS","LF","MEN","THND_PER","A","1987",4648.915,
"AUS","LF","MEN","THND_PER","A","1988",4740.747,
"AUS","LF","MEN","THND_PER","A","1989",4841.326,
"AUS","LF","MEN","THND_PER","A","1990",4933.026,
"AUS","LF","MEN","THND_PER","A","1991",4936.553,
"AUS","LF","MEN","THND_PER","A","1992",4963.139,
"AUS","LF","MEN","THND_PER","A","1993",4977.223,
"AUS","LF","MEN","THND_PER","A","1994",5033.265,
"AUS","LF","MEN","THND_PER","A","1995",5111.642,
"AUS","LF","MEN","THND_PER","A","1996",5166.433,
"AUS","LF","MEN","THND_PER","A","1997",5185.081,
"AUS","LF","MEN","THND_PER","A","1998",5226.808,
"AUS","LF","MEN","THND_PER","A","1999",5259.064,
"AUS","LF","MEN","THND_PER","A","2000",5320.304,
"AUS","LF","MEN","THND_PER","A","2001",5384.54,
"AUS","LF","MEN","THND_PER","A","2002",5454.08,
"AUS","LF","MEN","THND_PER","A","2003",5513.854,
"AUS","LF","MEN","THND_PER","A","2004",5589.714,
"AUS","LF","MEN","THND_PER","A","2005",5720.064,
"AUS","LF","MEN","THND_PER","A","2006",5829.502,
"AUS","LF","MEN","THND_PER","A","2007",5972.46,
"AUS","LF","MEN","THND_PER","A","2008",6119.529,
"AUS","LF","MEN","THND_PER","A","2009",6232.495,
"AUS","LF","MEN","THND_PER","A","2010",6341.122,
"AUS","LF","MEN","THND_PER","A","2011",6421.083,
"AUS","LF","MEN","THND_PER","A","2012",6496.56,
"AUS","LF","MEN","THND_PER","A","2013",6576.281,
"AUS","LF","MEN","THND_PER","A","2014",6622.188,
"AUS","LF","MEN","THND_PER","A","2015",6728.971,
"AUS","LF","MEN","THND_PER","A","2016",6782.326,
"AUS","LF","MEN","THND_PER","A","2017",6906.936,
"AUS","LF","MEN","THND_PER","A","2018",7050.01,
"AUS","LF","MEN","THND_PER","A","2019",7180.77,
"AUS","LF","MEN","THND_PER","A","2020",7154.939,
"HUN","LF","TOT","THND_PER","Q","1999-Q1",4069.164,
"HUN","LF","TOT","THND_PER","Q","1999-Q2",4076.017,
"HUN","LF","TOT","THND_PER","Q","1999-Q3",4082.006,
"HUN","LF","TOT","THND_PER","Q","1999-Q4",4079.413,
"HUN","LF","TOT","THND_PER","Q","2000-Q1",4073.097,
"HUN","LF","TOT","THND_PER","Q","2000-Q2",4084.97,
"HUN","LF","TOT","THND_PER","Q","2000-Q3",4094.932,
"HUN","LF","TOT","THND_PER","Q","2000-Q4",4113.301,
"HUN","LF","TOT","THND_PER","Q","2001-Q1",4125.939,
"HUN","LF","TOT","THND_PER","Q","2001-Q2",4100.988,
"HUN","LF","TOT","THND_PER","Q","2001-Q3",4102.648,
"HUN","LF","TOT","THND_PER","Q","2001-Q4",4083.625,
"HUN","LF","TOT","THND_PER","Q","2002-Q1",4096.283,
"HUN","LF","TOT","THND_PER","Q","2002-Q2",4105.114,
"HUN","LF","TOT","THND_PER","Q","2002-Q3",4112.549,
"HUN","LF","TOT","THND_PER","Q","2002-Q4",4127.255,
"HUN","LF","TOT","THND_PER","Q","2003-Q1",4145.551,
"HUN","LF","TOT","THND_PER","Q","2003-Q2",4172.814,
"HUN","LF","TOT","THND_PER","Q","2003-Q3",4172.623,
"HUN","LF","TOT","THND_PER","Q","2003-Q4",4174.512,
"HUN","LF","TOT","THND_PER","Q","2004-Q1",4163.591,
"HUN","LF","TOT","THND_PER","Q","2004-Q2",4143.019,
"HUN","LF","TOT","THND_PER","Q","2004-Q3",4142.359,
"HUN","LF","TOT","THND_PER","Q","2004-Q4",4162.231,
"HUN","LF","TOT","THND_PER","Q","2005-Q1",4183.884,
"HUN","LF","TOT","THND_PER","Q","2005-Q2",4196.727,
"HUN","LF","TOT","THND_PER","Q","2005-Q3",4216.518,
"HUN","LF","TOT","THND_PER","Q","2005-Q4",4217.271,
"HUN","LF","TOT","THND_PER","Q","2006-Q1",4241.125,
"HUN","LF","TOT","THND_PER","Q","2006-Q2",4249.569,
"HUN","LF","TOT","THND_PER","Q","2006-Q3",4242.141,
"HUN","LF","TOT","THND_PER","Q","2006-Q4",4253.565,
"HUN","LF","TOT","THND_PER","Q","2007-Q1",4234.225,
"HUN","LF","TOT","THND_PER","Q","2007-Q2",4217.588,
"HUN","LF","TOT","THND_PER","Q","2007-Q3",4205.042,
"HUN","LF","TOT","THND_PER","Q","2007-Q4",4199.346,
"HUN","LF","TOT","THND_PER","Q","2008-Q1",4173.519,
"HUN","LF","TOT","THND_PER","Q","2008-Q2",4163.258,
"HUN","LF","TOT","THND_PER","Q","2008-Q3",4187.32,
"HUN","LF","TOT","THND_PER","Q","2008-Q4",4174.503,
"HUN","LF","TOT","THND_PER","Q","2009-Q1",4164.258,
"HUN","LF","TOT","THND_PER","Q","2009-Q2",4168.163,
"HUN","LF","TOT","THND_PER","Q","2009-Q3",4156.408,
"HUN","LF","TOT","THND_PER","Q","2009-Q4",4173.371,
"HUN","LF","TOT","THND_PER","Q","2010-Q1",4196.498,
"HUN","LF","TOT","THND_PER","Q","2010-Q2",4202.861,
"HUN","LF","TOT","THND_PER","Q","2010-Q3",4207.147,
"HUN","LF","TOT","THND_PER","Q","2010-Q4",4200.794,
"HUN","LF","TOT","THND_PER","Q","2011-Q1",4203.026,
"HUN","LF","TOT","THND_PER","Q","2011-Q2",4220.958,
"HUN","LF","TOT","THND_PER","Q","2011-Q3",4231.012,
"HUN","LF","TOT","THND_PER","Q","2011-Q4",4244.903,
"HUN","LF","TOT","THND_PER","Q","2012-Q1",4264.143,
"HUN","LF","TOT","THND_PER","Q","2012-Q2",4295.538,
"HUN","LF","TOT","THND_PER","Q","2012-Q3",4318.434,
"HUN","LF","TOT","THND_PER","Q","2012-Q4",4323.485,
"HUN","LF","TOT","THND_PER","Q","2013-Q1",4288.298,
"HUN","LF","TOT","THND_PER","Q","2013-Q2",4329.775,
"HUN","LF","TOT","THND_PER","Q","2013-Q3",4346.497,
"HUN","LF","TOT","THND_PER","Q","2013-Q4",4370.43,
"HUN","LF","TOT","THND_PER","Q","2014-Q1",4430.746,
"HUN","LF","TOT","THND_PER","Q","2014-Q2",4431.601,
"HUN","LF","TOT","THND_PER","Q","2014-Q3",4451.765,
"HUN","LF","TOT","THND_PER","Q","2014-Q4",4462.789,
"HUN","LF","TOT","THND_PER","Q","2015-Q1",4493.182,
"HUN","LF","TOT","THND_PER","Q","2015-Q2",4509.22,
"HUN","LF","TOT","THND_PER","Q","2015-Q3",4530.576,
"HUN","LF","TOT","THND_PER","Q","2015-Q4",4540.423,
"HUN","LF","TOT","THND_PER","Q","2016-Q1",4562.478,
"HUN","LF","TOT","THND_PER","Q","2016-Q2",4575.266,
"HUN","LF","TOT","THND_PER","Q","2016-Q3",4592.896,
"HUN","LF","TOT","THND_PER","Q","2016-Q4",4613.861,
"HUN","LF","TOT","THND_PER","Q","2017-Q1",4600.275,
"HUN","LF","TOT","THND_PER","Q","2017-Q2",4616.061,
"HUN","LF","TOT","THND_PER","Q","2017-Q3",4617.038,
"HUN","LF","TOT","THND_PER","Q","2017-Q4",4619.226,
"HUN","LF","TOT","THND_PER","Q","2018-Q1",4632.005,
"HUN","LF","TOT","THND_PER","Q","2018-Q2",4643.497,
"HUN","LF","TOT","THND_PER","Q","2018-Q3",4645.483,
"HUN","LF","TOT","THND_PER","Q","2018-Q4",4645.315,
"HUN","LF","TOT","THND_PER","Q","2019-Q1",4677.415,
"HUN","LF","TOT","THND_PER","Q","2019-Q2",4678.522,
"HUN","LF","TOT","THND_PER","Q","2019-Q3",4664.674,
"HUN","LF","TOT","THND_PER","Q","2019-Q4",4666.79,
"HUN","LF","TOT","THND_PER","Q","2020-Q1",4652.025,
"HUN","LF","TOT","THND_PER","Q","2020-Q2",4641.957,
"HUN","LF","TOT","THND_PER","Q","2020-Q3",4673.637,
"HUN","LF","TOT","THND_PER","Q","2020-Q4",4666.181,"B"
"HUN","LF","TOT","THND_PER","Q","2021-Q1",4791.812,
"HUN","LF","TOT","THND_PER","Q","2021-Q2",4830.506,
"AUS","LF","MEN","THND_PER","Q","1964-Q1",3237.574,
"AUS","LF","MEN","THND_PER","Q","1964-Q2",3250.749,
"AUS","LF","MEN","THND_PER","Q","1964-Q3",3258.517,
"AUS","LF","MEN","THND_PER","Q","1964-Q4",3284.422,
"AUS","LF","MEN","THND_PER","Q","1965-Q1",3351.889,
"AUS","LF","MEN","THND_PER","Q","1965-Q2",3365.634,
"AUS","LF","MEN","THND_PER","Q","1965-Q3",3384.77,
"AUS","LF","MEN","THND_PER","Q","1965-Q4",3407.035,
"AUS","LF","MEN","THND_PER","Q","1966-Q1",3373.758,
"AUS","LF","MEN","THND_PER","Q","1966-Q2",3390.609,
"AUS","LF","MEN","THND_PER","Q","1966-Q3",3410.822,
"AUS","LF","MEN","THND_PER","Q","1966-Q4",3418.675,
"AUS","LF","MEN","THND_PER","Q","1967-Q1",3437.376,
"AUS","LF","MEN","THND_PER","Q","1967-Q2",3446.553,
"AUS","LF","MEN","THND_PER","Q","1967-Q3",3463.39,
"AUS","LF","MEN","THND_PER","Q","1967-Q4",3481.928,
"AUS","LF","MEN","THND_PER","Q","1968-Q1",3494.036,
"AUS","LF","MEN","THND_PER","Q","1968-Q2",3505.494,
"AUS","LF","MEN","THND_PER","Q","1968-Q3",3524.574,
"AUS","LF","MEN","THND_PER","Q","1968-Q4",3537.149,
"AUS","LF","MEN","THND_PER","Q","1969-Q1",3568.588,
"AUS","LF","MEN","THND_PER","Q","1969-Q2",3579.421,
"AUS","LF","MEN","THND_PER","Q","1969-Q3",3591.775,
"AUS","LF","MEN","THND_PER","Q","1969-Q4",3620.482,
"AUS","LF","MEN","THND_PER","Q","1970-Q1",3654.075,
"AUS","LF","MEN","THND_PER","Q","1970-Q2",3677.323,
"AUS","LF","MEN","THND_PER","Q","1970-Q3",3695.085,
"AUS","LF","MEN","THND_PER","Q","1970-Q4",3705.823,
"AUS","LF","MEN","THND_PER","Q","1971-Q1",3721.67,
"AUS","LF","MEN","THND_PER","Q","1971-Q2",3754.246,
"AUS","LF","MEN","THND_PER","Q","1971-Q3",3768.305,
"AUS","LF","MEN","THND_PER","Q","1971-Q4",3783.35,
"AUS","LF","MEN","THND_PER","Q","1972-Q1",3803.181,
"AUS","LF","MEN","THND_PER","Q","1972-Q2",3818.182,
"AUS","LF","MEN","THND_PER","Q","1972-Q3",3848.394,
"AUS","LF","MEN","THND_PER","Q","1972-Q4",3864.594,
"AUS","LF","MEN","THND_PER","Q","1973-Q1",3859.841,
"AUS","LF","MEN","THND_PER","Q","1973-Q2",3864.136,
"AUS","LF","MEN","THND_PER","Q","1973-Q3",3910.553,
"AUS","LF","MEN","THND_PER","Q","1973-Q4",3921.844,
"AUS","LF","MEN","THND_PER","Q","1974-Q1",3935.388,
"AUS","LF","MEN","THND_PER","Q","1974-Q2",3940.12,
"AUS","LF","MEN","THND_PER","Q","1974-Q3",3934.673,
"AUS","LF","MEN","THND_PER","Q","1974-Q4",3968.907,
"AUS","LF","MEN","THND_PER","Q","1975-Q1",3971.173,
"AUS","LF","MEN","THND_PER","Q","1975-Q2",3976.048,
"AUS","LF","MEN","THND_PER","Q","1975-Q3",3982.897,
"AUS","LF","MEN","THND_PER","Q","1975-Q4",3997.994,
"AUS","LF","MEN","THND_PER","Q","1976-Q1",4006.951,
"AUS","LF","MEN","THND_PER","Q","1976-Q2",4020.958,
"AUS","LF","MEN","THND_PER","Q","1976-Q3",4017.103,
"AUS","LF","MEN","THND_PER","Q","1976-Q4",4037.149,
"AUS","LF","MEN","THND_PER","Q","1977-Q1",4047.666,
"AUS","LF","MEN","THND_PER","Q","1977-Q2",4063.809,
"AUS","LF","MEN","THND_PER","Q","1977-Q3",4081.489,
"AUS","LF","MEN","THND_PER","Q","1977-Q4",4070.352,"B"
"AUS","LF","MEN","THND_PER","Q","1978-Q1",4099.339,
"AUS","LF","MEN","THND_PER","Q","1978-Q2",4106.256,
"AUS","LF","MEN","THND_PER","Q","1978-Q3",4097.419,
"AUS","LF","MEN","THND_PER","Q","1978-Q4",4105.687,
"AUS","LF","MEN","THND_PER","Q","1979-Q1",4120.068,
"AUS","LF","MEN","THND_PER","Q","1979-Q2",4139.84,
"AUS","LF","MEN","THND_PER","Q","1979-Q3",4148.239,
"AUS","LF","MEN","THND_PER","Q","1979-Q4",4163.067,
"AUS","LF","MEN","THND_PER","Q","1980-Q1",4178.503,
"AUS","LF","MEN","THND_PER","Q","1980-Q2",4204.844,
"AUS","LF","MEN","THND_PER","Q","1980-Q3",4220.703,
"AUS","LF","MEN","THND_PER","Q","1980-Q4",4235.195,
"AUS","LF","MEN","THND_PER","Q","1981-Q1",4262.747,
"AUS","LF","MEN","THND_PER","Q","1981-Q2",4267.8,
"AUS","LF","MEN","THND_PER","Q","1981-Q3",4291.37,
"AUS","LF","MEN","THND_PER","Q","1981-Q4",4279.808,
"AUS","LF","MEN","THND_PER","Q","1982-Q1",4315.04,
"AUS","LF","MEN","THND_PER","Q","1982-Q2",4319.463,
"AUS","LF","MEN","THND_PER","Q","1982-Q3",4336.237,
"AUS","LF","MEN","THND_PER","Q","1982-Q4",4362.014,
"AUS","LF","MEN","THND_PER","Q","1983-Q1",4351.703,
"AUS","LF","MEN","THND_PER","Q","1983-Q2",4362.673,
"AUS","LF","MEN","THND_PER","Q","1983-Q3",4380.897,
"AUS","LF","MEN","THND_PER","Q","1983-Q4",4385.791,
"AUS","LF","MEN","THND_PER","Q","1984-Q1",4410.758,
"AUS","LF","MEN","THND_PER","Q","1984-Q2",4427.532,
"AUS","LF","MEN","THND_PER","Q","1984-Q3",4434.438,
"AUS","LF","MEN","THND_PER","Q","1984-Q4",4426.867,
"AUS","LF","MEN","THND_PER","Q","1985-Q1",4444.724,
"AUS","LF","MEN","THND_PER","Q","1985-Q2",4467.49,
"AUS","LF","MEN","THND_PER","Q","1985-Q3",4495.828,
"AUS","LF","MEN","THND_PER","Q","1985-Q4",4513.722,
"AUS","LF","MEN","THND_PER","Q","1986-Q1",4549.839,
"AUS","LF","MEN","THND_PER","Q","1986-Q2",4578.676,
"AUS","LF","MEN","THND_PER","Q","1986-Q3",4594.866,
"AUS","LF","MEN","THND_PER","Q","1986-Q4",4608.601,
"AUS","LF","MEN","THND_PER","Q","1987-Q1",4622.232,
"AUS","LF","MEN","THND_PER","Q","1987-Q2",4643.773,
"AUS","LF","MEN","THND_PER","Q","1987-Q3",4664.926,
"AUS","LF","MEN","THND_PER","Q","1987-Q4",4664.726,
"AUS","LF","MEN","THND_PER","Q","1988-Q1",4713.542,
"AUS","LF","MEN","THND_PER","Q","1988-Q2",4744.021,
"AUS","LF","MEN","THND_PER","Q","1988-Q3",4738.39,
"AUS","LF","MEN","THND_PER","Q","1988-Q4",4767.037,
"AUS","LF","MEN","THND_PER","Q","1989-Q1",4801.179,
"AUS","LF","MEN","THND_PER","Q","1989-Q2",4832.989,
"AUS","LF","MEN","THND_PER","Q","1989-Q3",4860.438,
"AUS","LF","MEN","THND_PER","Q","1989-Q4",4870.697,
"AUS","LF","MEN","THND_PER","Q","1990-Q1",4895.993,
"AUS","LF","MEN","THND_PER","Q","1990-Q2",4929.477,
"AUS","LF","MEN","THND_PER","Q","1990-Q3",4952.97,
"AUS","LF","MEN","THND_PER","Q","1990-Q4",4953.664,
"AUS","LF","MEN","THND_PER","Q","1991-Q1",4941.742,
"AUS","LF","MEN","THND_PER","Q","1991-Q2",4945.079,
"AUS","LF","MEN","THND_PER","Q","1991-Q3",4924.935,
"AUS","LF","MEN","THND_PER","Q","1991-Q4",4934.456,
"AUS","LF","MEN","THND_PER","Q","1992-Q1",4949.489,
"AUS","LF","MEN","THND_PER","Q","1992-Q2",4961.166,
"AUS","LF","MEN","THND_PER","Q","1992-Q3",4978.631,
"AUS","LF","MEN","THND_PER","Q","1992-Q4",4963.272,
"AUS","LF","MEN","THND_PER","Q","1993-Q1",4959.434,
"AUS","LF","MEN","THND_PER","Q","1993-Q2",4968.183,
"AUS","LF","MEN","THND_PER","Q","1993-Q3",4973.772,
"AUS","LF","MEN","THND_PER","Q","1993-Q4",5007.503,
"AUS","LF","MEN","THND_PER","Q","1994-Q1",5015.679,
"AUS","LF","MEN","THND_PER","Q","1994-Q2",5020.415,
"AUS","LF","MEN","THND_PER","Q","1994-Q3",5045.837,
"AUS","LF","MEN","THND_PER","Q","1994-Q4",5051.128,
"AUS","LF","MEN","THND_PER","Q","1995-Q1",5082.213,
"AUS","LF","MEN","THND_PER","Q","1995-Q2",5101.157,
"AUS","LF","MEN","THND_PER","Q","1995-Q3",5127.262,
"AUS","LF","MEN","THND_PER","Q","1995-Q4",5135.934,
"AUS","LF","MEN","THND_PER","Q","1996-Q1",5153.086,
"AUS","LF","MEN","THND_PER","Q","1996-Q2",5166.275,
"AUS","LF","MEN","THND_PER","Q","1996-Q3",5174.334,
"AUS","LF","MEN","THND_PER","Q","1996-Q4",5172.036,
"AUS","LF","MEN","THND_PER","Q","1997-Q1",5182.889,
"AUS","LF","MEN","THND_PER","Q","1997-Q2",5174.553,
"AUS","LF","MEN","THND_PER","Q","1997-Q3",5179.516,
"AUS","LF","MEN","THND_PER","Q","1997-Q4",5203.367,
"AUS","LF","MEN","THND_PER","Q","1998-Q1",5212.343,
"AUS","LF","MEN","THND_PER","Q","1998-Q2",5220.19,
